from,to,weight,id,periodo_base,categoria,periodo
Formal_t0,Formal_t1,93.6,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t2
Formal_t0,Informal_t1,6.4,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t2
Informal_t0,Informal_t1,79.9,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t2
Informal_t0,Formal_t1,20.1,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t2
Formal_t0,Formal_t1,93.6,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t3
Formal_t0,Informal_t1,6.4,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t3
Informal_t0,Informal_t1,82.5,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t3
Informal_t0,Formal_t1,17.5,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t3
Formal_t0,Formal_t1,92,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t4
Formal_t0,Informal_t1,8,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t4
Informal_t0,Informal_t1,82.2,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t4
Informal_t0,Formal_t1,17.8,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t4
Formal_t0,Formal_t1,93.5,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t1
Formal_t0,Informal_t1,6.5,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t1
Informal_t0,Informal_t1,78.8,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t1
Informal_t0,Formal_t1,21.2,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t1
Formal_t0,Formal_t1,92.8,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t2
Formal_t0,Informal_t1,7.2,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t2
Informal_t0,Formal_t1,17,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t2
Informal_t0,Informal_t1,83,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t2
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t3
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t3
Informal_t0,Informal_t1,80.4,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t3
Informal_t0,Formal_t1,19.6,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t3
Formal_t0,Formal_t1,92.8,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t4
Formal_t0,Informal_t1,7.2,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t4
Informal_t0,Informal_t1,79.5,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t4
Informal_t0,Formal_t1,20.5,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t4
